ダウンロードした時刻：2023/08/29 04:55:36

,札幌,札幌,札幌,仙台,仙台,仙台,名古屋,名古屋,名古屋,東京,東京,東京,広島,広島,広島,大阪,大阪,大阪,福岡,福岡,福岡
1995/4/11,4.2,8,1,7.2,8,1,11.1,8,1,11.2,8,1,12.4,8,1,11.8,8,1,13.9,8,1
1995/4/12,1.9,8,1,8.4,8,1,10.4,8,1,12.4,8,1,11.9,8,1,12.4,8,1,11.6,8,1
1995/4/13,3.5,8,1,9.6,8,1,12.1,8,1,13.9,8,1,12.2,8,1,13.0,8,1,12.7,8,1
1995/4/14,5.2,8,1,9.6,8,1,10.8,8,1,12.6,8,1,11.6,8,1,12.6,8,1,13.2,8,1
1995/4/15,5.9,8,1,9.3,8,1,15.9,8,1,14.2,8,1,16.8,8,1,15.1,8,1,14.7,8,1
1995/4/16,5.3,8,1,9.1,8,1,13.5,8,1,13.4,8,1,15.6,8,1,15.3,8,1,15.1,8,1
1995/4/17,5.1,8,1,13.1,8,1,17.1,8,1,17.5,8,1,17.6,8,1,17.5,8,1,15.7,8,1
1995/4/18,6.8,8,1,10.6,8,1,15.9,8,1,15.6,8,1,15.6,8,1,17.3,8,1,15.9,8,1
1995/4/19,7.0,8,1,13.1,8,1,12.7,8,1,17.4,8,1,13.5,8,1,14.2,8,1,13.5,8,1
1995/4/20,4.9,8,1,8.8,8,1,12.3,8,1,14.3,8,1,11.3,8,1,12.8,8,1,12.7,8,1
1995/4/21,10.1,8,1,12.3,8,1,13.7,8,1,15.8,8,1,14.0,8,1,15.2,8,1,17.0,8,1
1995/4/22,11.5,8,1,14.8,8,1,15.0,8,1,17.5,8,1,15.7,8,1,17.2,8,1,21.6,8,1
1995/4/23,9.8,8,1,16.9,8,1,17.9,8,1,21.5,8,1,18.5,8,1,20.5,8,1,17.9,8,1
1995/4/24,11.0,8,1,13.8,8,1,16.2,8,1,17.7,8,1,14.3,8,1,17.2,8,1,14.0,8,1
1995/4/25,13.2,8,1,14.2,8,1,14.1,8,1,15.3,8,1,14.4,8,1,14.6,8,1,15.5,8,1
1995/4/26,10.3,8,1,13.6,8,1,15.3,8,1,17.6,8,1,16.4,8,1,16.0,8,1,15.3,8,1
1995/4/27,8.8,8,1,15.5,8,1,16.2,8,1,19.2,8,1,15.0,8,1,17.1,8,1,15.2,8,1
1995/4/28,13.8,8,1,14.9,8,1,16.1,8,1,18.9,8,1,15.4,8,1,17.4,8,1,18.0,8,1
1995/4/29,15.9,8,1,15.2,8,1,15.9,8,1,17.9,8,1,16.5,8,1,18.3,8,1,16.2,8,1
1995/4/30,12.7,8,1,14.6,8,1,18.3,8,1,18.0,8,1,18.2,8,1,18.6,8,1,17.2,8,1
1995/5/1,15.1,8,1,14.1,8,1,17.6,8,1,16.4,8,1,18.1,8,1,19.3,8,1,18.8,8,1
1995/5/2,12.8,8,1,13.8,8,1,19.7,8,1,19.4,8,1,20.6,8,1,20.1,8,1,16.7,8,1
1995/5/3,12.7,8,1,14.6,8,1,19.0,8,1,19.7,8,1,17.9,8,1,18.3,8,1,17.5,8,1
1995/5/4,12.6,8,1,13.7,8,1,16.4,8,1,18.1,8,1,15.6,8,1,16.6,8,1,15.0,8,1
1995/5/5,11.4,8,1,10.9,8,1,15.3,8,1,14.3,8,1,15.7,8,1,15.4,8,1,15.8,8,1
1995/5/6,10.4,8,1,14.3,8,1,17.5,8,1,17.7,8,1,16.1,8,1,17.7,8,1,16.6,8,1
1995/5/7,10.8,8,1,14.8,8,1,18.6,8,1,17.7,8,1,17.6,8,1,19.2,8,1,17.3,8,1
1995/5/8,11.5,8,1,13.2,8,1,19.5,8,1,16.9,8,1,18.8,8,1,20.8,8,1,17.8,8,1
1995/5/9,13.4,8,1,15.6,8,1,20.1,8,1,19.7,8,1,19.4,8,1,21.7,8,1,20.0,8,1
1995/5/10,14.9,8,1,15.9,8,1,20.5,8,1,20.7,8,1,20.4,8,1,22.2,8,1,21.6,8,1
1995/5/11,12.8,8,1,15.7,8,1,19.5,8,1,18.8,8,1,18.0,8,1,18.6,8,1,16.0,8,1
1995/5/12,12.6,8,1,15.9,8,1,15.7,8,1,18.4,8,1,17.1,8,1,14.0,8,1,16.5,8,1
1995/5/13,13.7,8,1,14.4,8,1,17.7,8,1,17.4,8,1,18.6,8,1,17.0,8,1,16.4,8,1
1995/5/14,15.0,8,1,16.3,8,1,15.2,8,1,19.0,8,1,15.6,8,1,15.5,8,1,17.0,8,1
1995/5/15,13.5,8,1,15.4,8,1,15.8,8,1,17.9,8,1,18.5,8,1,16.5,8,1,17.2,8,1
1996/3/10,-3.4,8,1,2.5,8,1,5.5,8,1,7.6,8,1,6.4,8,1,6.7,8,1,7.9,8,1
1996/3/11,-0.2,8,1,3.0,8,1,6.0,8,1,8.2,8,1,5.4,8,1,6.8,8,1,8.1,8,1
1996/3/12,-1.3,8,1,1.2,8,1,3.5,8,1,5.7,8,1,5.3,8,1,4.1,8,1,7.3,8,1
1996/3/13,0.2,8,1,3.2,8,1,6.1,8,1,7.2,8,1,7.1,8,1,7.1,8,1,8.8,8,1
1996/3/14,2.4,8,1,6.2,8,1,9.4,8,1,10.1,8,1,9.0,8,1,10.2,8,1,9.9,8,1
1996/3/15,3.7,8,1,5.9,8,1,7.9,8,1,9.0,8,1,8.7,8,1,9.8,8,1,9.3,8,1
1996/3/16,3.3,8,1,7.1,8,1,10.8,8,1,12.2,8,1,9.2,8,1,11.0,8,1,12.0,8,1
1996/3/17,2.0,8,1,6.3,8,1,10.1,8,1,12.0,8,1,12.7,8,1,12.7,8,1,14.5,8,1
1996/3/18,1.9,8,1,5.8,8,1,8.1,8,1,10.9,8,1,9.2,8,1,8.8,8,1,9.1,8,1
1996/3/19,0.0,8,1,2.4,8,1,5.4,8,1,7.7,8,1,7.2,8,1,6.6,8,1,8.2,8,1
1996/3/20,0.1,8,1,3.8,8,1,7.5,8,1,7.4,8,1,8.9,8,1,8.8,8,1,10.5,8,1
1996/3/21,2.4,8,1,5.5,8,1,10.8,8,1,10.8,8,1,10.5,8,1,12.9,8,1,13.3,8,1
1996/3/22,0.9,8,1,7.6,8,1,10.9,8,1,11.6,8,1,10.9,8,1,12.1,8,1,10.8,8,1
1996/3/23,-1.0,8,1,3.2,8,1,7.8,8,1,9.9,8,1,8.5,8,1,7.1,8,1,8.9,8,1
1996/3/24,0.8,8,1,3.0,8,1,7.9,8,1,7.9,8,1,5.3,8,1,8.8,8,1,7.4,8,1
1996/3/25,2.6,8,1,6.1,8,1,9.6,8,1,9.2,8,1,9.5,8,1,10.4,8,1,10.1,8,1
1996/3/26,1.2,8,1,8.0,8,1,10.8,8,1,12.4,8,1,10.6,8,1,11.2,8,1,11.3,8,1
1996/3/27,1.6,8,1,5.7,8,1,11.1,8,1,10.8,8,1,10.7,8,1,11.0,8,1,11.7,8,1
1996/3/28,3.3,8,1,6.1,8,1,11.9,8,1,11.8,8,1,12.5,8,1,11.7,8,1,11.3,8,1
1996/3/29,5.9,8,1,6.2,8,1,10.9,8,1,10.5,8,1,9.9,8,1,11.8,8,1,12.4,8,1
1996/3/30,4.8,8,1,5.5,8,1,14.2,8,1,14.1,8,1,13.7,8,1,16.0,8,1,16.3,8,1
1996/3/31,6.3,8,1,12.5,8,1,14.2,8,1,18.0,8,1,13.6,8,1,14.2,8,1,11.8,8,1
1996/4/1,1.6,8,1,6.6,8,1,10.1,8,1,10.8,8,1,10.1,8,1,10.0,8,1,10.0,8,1
1996/4/2,0.6,8,1,3.4,8,1,7.1,8,1,6.7,8,1,6.7,8,1,7.4,8,1,6.8,8,1
1996/4/3,2.6,8,1,3.5,8,1,5.9,8,1,8.1,8,1,5.9,8,1,6.2,8,1,7.2,8,1
1996/4/4,4.8,8,1,4.4,8,1,6.7,8,1,9.1,8,1,6.7,8,1,6.9,8,1,8.5,8,1
1996/4/5,4.7,8,1,4.5,8,1,7.5,8,1,9.7,8,1,9.0,8,1,9.4,8,1,10.0,8,1
1996/4/6,4.9,8,1,6.6,8,1,10.9,8,1,12.8,8,1,9.5,8,1,11.2,8,1,11.2,8,1
1996/4/7,5.9,8,1,6.6,8,1,11.6,8,1,13.3,8,1,12.3,8,1,12.0,8,1,14.0,8,1
1996/4/8,3.2,8,1,7.6,8,1,12.3,8,1,11.9,8,1,11.9,8,1,12.8,8,1,11.9,8,1
1996/4/9,3.5,8,1,7.1,8,1,11.8,8,1,11.9,8,1,10.7,8,1,12.3,8,1,11.3,8,1
1996/4/10,1.4,8,1,7.5,8,1,10.6,8,1,11.3,8,1,9.2,8,1,10.8,8,1,10.6,8,1
1996/4/11,2.2,8,1,6.1,8,1,7.7,8,1,8.2,8,1,8.0,8,1,8.0,8,1,8.4,8,1
1996/4/12,0.6,8,1,3.9,8,1,5.9,8,1,7.4,8,1,7.7,8,1,6.3,8,1,8.8,8,1
1996/4/13,2.6,8,1,5.2,8,1,7.8,8,1,8.7,8,1,8.2,8,1,9.0,8,1,10.2,8,1
1996/4/14,6.9,8,1,8.3,8,1,10.4,8,1,12.2,8,1,8.5,8,1,11.4,8,1,8.7,8,1
1996/4/15,8.6,8,1,11.9,8,1,12.4,8,1,13.1,8,1,12.2,8,1,12.9,8,1,12.2,8,1
1996/4/16,6.4,8,1,7.7,8,1,11.0,8,1,11.5,8,1,11.8,8,1,12.8,8,1,11.9,8,1
1996/4/17,7.5,8,1,8.5,8,1,14.4,8,1,15.0,8,1,12.0,8,1,15.3,8,1,15.8,8,1
1996/4/18,3.3,8,1,7.4,8,1,14.4,8,1,13.2,8,1,15.7,8,1,15.6,8,1,13.9,8,1
1996/4/19,1.7,8,1,9.5,8,1,9.2,8,1,12.6,8,1,10.0,8,1,10.2,8,1,10.3,8,1
1996/4/20,2.3,8,1,5.6,8,1,10.1,8,1,8.9,8,1,10.6,8,1,9.7,8,1,10.3,8,1
1996/4/21,3.0,8,1,5.8,8,1,9.2,8,1,10.4,8,1,10.0,8,1,9.7,8,1,10.8,8,1
1996/4/22,5.5,8,1,6.3,8,1,11.2,8,1,10.5,8,1,11.9,8,1,12.5,8,1,12.9,8,1
1996/4/23,8.3,8,1,10.2,8,1,14.1,8,1,13.7,8,1,14.1,8,1,15.0,8,1,14.2,8,1
1996/4/24,13.0,8,1,14.2,8,1,15.7,8,1,16.5,8,1,15.5,8,1,17.1,8,1,16.0,8,1
1996/4/25,12.7,8,1,14.0,8,1,16.9,8,1,17.9,8,1,16.1,8,1,18.3,8,1,16.4,8,1
1996/4/26,14.2,8,1,11.5,8,1,17.2,8,1,18.2,8,1,17.3,8,1,18.2,8,1,18.2,8,1
1996/4/27,12.3,8,1,14.8,8,1,19.7,8,1,19.6,8,1,17.9,8,1,18.9,8,1,18.9,8,1
1996/4/28,8.3,8,1,15.5,8,1,20.3,8,1,19.2,8,1,19.4,8,1,20.7,8,1,19.0,8,1
1996/4/29,9.3,8,1,16.1,8,1,19.7,8,1,20.1,8,1,19.0,8,1,20.3,8,1,17.9,8,1
1996/4/30,11.3,8,1,13.7,8,1,19.5,8,1,19.7,8,1,16.7,8,1,19.8,8,1,20.1,8,1
1996/5/1,13.6,8,1,11.3,8,1,18.1,8,1,19.3,8,1,17.9,8,1,19.0,8,1,17.3,8,1
1996/5/2,13.2,8,1,13.8,8,1,17.4,8,1,18.6,8,1,18.7,8,1,20.3,8,1,17.8,8,1
1996/5/3,9.9,8,1,16.7,8,1,19.0,8,1,19.9,8,1,18.4,8,1,19.0,8,1,20.1,8,1
1996/5/4,8.4,8,1,16.4,8,1,17.3,8,1,18.9,8,1,15.3,8,1,17.6,8,1,16.8,8,1
1996/5/5,8.6,8,1,8.6,8,1,14.5,8,1,15.0,8,1,16.4,8,1,15.9,8,1,16.0,8,1
1996/5/6,6.2,8,1,10.4,8,1,14.5,8,1,16.2,8,1,15.6,8,1,15.1,8,1,16.7,8,1
1996/5/7,7.0,8,1,11.0,8,1,13.6,8,1,13.8,8,1,14.8,8,1,14.5,8,1,16.1,8,1
1996/5/8,9.5,8,1,10.0,8,1,14.6,8,1,13.2,8,1,13.3,8,1,15.5,8,1,15.1,8,1
1996/5/9,8.5,8,1,11.0,8,1,14.9,8,1,13.7,8,1,17.7,8,1,16.8,8,1,17.8,8,1
1996/5/10,5.1,8,1,13.4,8,1,16.5,8,1,19.0,8,1,20.7,8,1,18.4,8,1,22.3,8,1
1996/5/11,5.9,8,1,12.6,8,1,17.4,8,1,17.7,8,1,20.1,8,1,19.8,8,1,20.1,8,1
1996/5/12,6.8,8,1,9.1,8,1,16.9,8,1,14.9,8,1,18.0,8,1,18.1,8,1,17.5,8,1
1996/5/13,8.9,8,1,9.3,8,1,15.6,8,1,13.6,8,1,17.5,8,1,16.6,8,1,18.2,8,1
1996/5/14,10.3,8,1,11.0,8,1,15.8,8,1,14.4,8,1,19.1,8,1,17.3,8,1,19.2,8,1
1996/5/15,8.4,8,1,14.4,8,1,18.8,8,1,18.6,8,1,19.6,8,1,19.1,8,1,18.7,8,1
1997/3/10,-0.1,8,1,5.5,8,1,8.1,8,1,9.8,8,1,9.5,8,1,8.5,8,1,14.6,8,1
1997/3/11,-0.6,8,1,5.8,8,1,9.7,8,1,12.8,8,1,13.1,8,1,10.1,8,1,13.5,8,1
1997/3/12,-0.7,8,1,3.6,8,1,8.8,8,1,9.8,8,1,9.9,8,1,8.9,8,1,12.2,8,1
1997/3/13,0.3,8,1,5.0,8,1,10.2,8,1,9.4,8,1,10.1,8,1,10.6,8,1,12.5,8,1
1997/3/14,1.8,8,1,7.5,8,1,13.8,8,1,13.6,8,1,13.0,8,1,13.2,8,1,14.0,8,1
1997/3/15,0.2,8,1,5.3,8,1,10.9,8,1,8.1,8,1,12.1,8,1,10.8,8,1,11.8,8,1
1997/3/16,-2.7,8,1,2.3,8,1,9.5,8,1,5.1,8,1,10.2,8,1,9.2,8,1,9.6,8,1
1997/3/17,-1.8,8,1,2.9,8,1,8.9,8,1,7.5,8,1,10.0,8,1,8.5,8,1,9.3,8,1
1997/3/18,1.7,8,1,3.9,8,1,8.8,8,1,9.6,8,1,9.8,8,1,9.6,8,1,10.3,8,1
1997/3/19,1.4,8,1,4.2,8,1,9.5,8,1,10.3,8,1,11.5,8,1,9.7,8,1,11.5,8,1
1997/3/20,2.6,8,1,6.2,8,1,9.1,8,1,10.2,8,1,9.6,8,1,9.1,8,1,10.4,8,1
1997/3/21,5.5,8,1,7.2,8,1,9.5,8,1,11.5,8,1,8.5,8,1,10.1,8,1,10.1,8,1
1997/3/22,1.5,8,1,6.1,8,1,10.9,8,1,10.4,8,1,11.6,8,1,10.9,8,1,11.9,8,1
1997/3/23,-0.6,8,1,4.3,8,1,9.6,8,1,7.6,8,1,8.5,8,1,9.2,8,1,10.4,8,1
1997/3/24,-1.7,8,1,2.9,8,1,5.8,8,1,6.7,8,1,7.6,8,1,5.9,8,1,8.3,8,1
1997/3/25,2.3,8,1,8.9,8,1,8.7,8,1,10.0,8,1,8.7,8,1,8.8,8,1,10.7,8,1
1997/3/26,2.2,8,1,7.7,8,1,11.9,8,1,13.3,8,1,10.5,8,1,12.8,8,1,11.0,8,1
1997/3/27,3.0,8,1,7.5,8,1,11.1,8,1,9.7,8,1,12.2,8,1,10.7,8,1,12.0,8,1
1997/3/28,6.6,8,1,8.7,8,1,11.6,8,1,12.8,8,1,12.0,8,1,12.0,8,1,12.6,8,1
1997/3/29,8.5,8,1,9.4,8,1,12.2,8,1,14.8,8,1,11.9,8,1,12.5,8,1,13.6,8,1
1997/3/30,4.3,8,1,10.3,8,1,11.5,8,1,16.0,8,1,11.5,8,1,12.4,8,1,11.3,8,1
1997/3/31,-1.8,8,1,5.9,8,1,8.7,8,1,11.1,8,1,9.3,8,1,9.5,8,1,9.4,8,1
1997/4/1,2.1,8,1,8.6,8,1,11.0,8,1,12.3,8,1,11.6,8,1,11.8,8,1,12.4,8,1
1997/4/2,4.1,8,1,7.7,8,1,10.7,8,1,13.8,8,1,11.8,8,1,12.2,8,1,17.3,8,1
1997/4/3,4.3,8,1,7.7,8,1,13.8,8,1,12.0,8,1,14.2,8,1,15.1,8,1,14.8,8,1
1997/4/4,6.7,8,1,11.4,8,1,16.8,8,1,14.5,8,1,14.6,8,1,15.6,8,1,13.6,8,1
1997/4/5,7.1,8,1,8.9,8,1,17.3,8,1,14.4,8,1,15.5,8,1,16.9,8,1,13.2,8,1
1997/4/6,8.6,8,1,9.2,8,1,17.1,8,1,13.5,8,1,15.3,8,1,15.1,8,1,13.6,8,1
1997/4/7,7.6,8,1,9.0,8,1,12.4,8,1,13.7,8,1,13.3,8,1,12.7,8,1,13.4,8,1
1997/4/8,6.4,8,1,12.2,8,1,13.3,8,1,16.4,8,1,12.3,8,1,13.6,8,1,13.9,8,1
1997/4/9,8.1,8,1,12.6,8,1,14.3,8,1,16.9,8,1,15.2,8,1,15.1,8,1,15.0,8,1
1997/4/10,6.9,8,1,11.0,8,1,13.4,8,1,15.6,8,1,13.0,8,1,13.7,8,1,13.5,8,1
1997/4/11,3.6,8,1,10.0,8,1,12.8,8,1,14.9,8,1,13.0,8,1,12.6,8,1,15.0,8,1
1997/4/12,2.7,8,1,7.1,8,1,13.0,8,1,14.0,8,1,13.8,8,1,13.7,8,1,15.9,8,1
1997/4/13,4.4,8,1,12.3,8,1,15.2,8,1,16.8,8,1,15.6,8,1,15.9,8,1,18.0,8,1
1997/4/14,2.7,8,1,7.3,8,1,16.7,8,1,16.7,8,1,16.0,8,1,16.7,8,1,17.1,8,1
1997/4/15,3.1,8,1,7.0,8,1,13.7,8,1,12.1,8,1,15.6,8,1,13.6,8,1,15.2,8,1
1997/4/16,3.7,8,1,6.6,8,1,12.5,8,1,11.8,8,1,14.0,8,1,12.5,8,1,13.8,8,1
1997/4/17,6.7,8,1,7.5,8,1,13.8,8,1,14.1,8,1,14.7,8,1,14.5,8,1,14.7,8,1
1997/4/18,7.4,8,1,10.4,8,1,15.4,8,1,17.1,8,1,15.7,8,1,16.6,8,1,14.7,8,1
1997/4/19,7.7,8,1,11.1,8,1,15.5,8,1,13.6,8,1,15.8,8,1,15.1,8,1,15.0,8,1
1997/4/20,7.0,8,1,9.5,8,1,15.2,8,1,14.9,8,1,16.3,8,1,15.6,8,1,17.0,8,1
1997/4/21,7.6,8,1,12.3,8,1,15.9,8,1,16.3,8,1,14.7,8,1,16.7,8,1,16.6,8,1
1997/4/22,9.2,8,1,13.8,8,1,14.9,8,1,17.2,8,1,16.3,8,1,17.5,8,1,15.4,8,1
1997/4/23,4.5,8,1,10.3,8,1,14.9,8,1,12.8,8,1,14.8,8,1,13.5,8,1,14.3,8,1
1997/4/24,4.6,8,1,9.8,8,1,12.7,8,1,14.0,8,1,13.2,8,1,12.7,8,1,13.1,8,1
1997/4/25,8.1,8,1,13.8,8,1,14.3,8,1,15.2,8,1,12.9,8,1,14.2,8,1,15.2,8,1
1997/4/26,13.5,8,1,14.9,8,1,15.7,8,1,16.9,8,1,15.0,8,1,16.1,8,1,16.4,8,1
1997/4/27,16.0,8,1,17.9,8,1,17.0,8,1,18.1,8,1,16.7,8,1,18.1,8,1,15.8,8,1
1997/4/28,16.3,8,1,15.7,8,1,15.2,8,1,16.3,8,1,17.2,8,1,17.2,8,1,16.8,8,1
1997/4/29,15.3,8,1,18.7,8,1,18.9,8,1,19.2,8,1,18.3,8,1,19.3,8,1,20.9,8,1
1997/4/30,9.5,8,1,18.6,8,1,16.7,8,1,21.1,8,1,17.0,8,1,17.7,8,1,18.1,8,1
1997/5/1,10.2,8,1,11.9,8,1,18.9,8,1,18.7,8,1,18.0,8,1,19.2,8,1,18.3,8,1
1997/5/2,11.5,8,1,17.5,8,1,20.0,8,1,20.6,8,1,19.4,8,1,20.5,8,1,19.5,8,1
1997/5/3,13.3,8,1,16.1,8,1,18.1,8,1,18.4,8,1,18.2,8,1,19.9,8,1,18.6,8,1
1997/5/4,10.4,8,1,13.7,8,1,17.8,8,1,16.1,8,1,21.1,8,1,20.4,8,1,21.9,8,1
1997/5/5,14.1,8,1,19.1,8,1,21.8,8,1,20.8,8,1,22.4,8,1,22.7,8,1,23.2,8,1
1997/5/6,12.4,8,1,19.7,8,1,24.9,8,1,22.5,8,1,23.6,8,1,24.1,8,1,24.7,8,1
1997/5/7,9.6,8,1,13.7,8,1,24.3,8,1,21.7,8,1,23.1,8,1,25.1,8,1,24.4,8,1
1997/5/8,6.6,8,1,17.7,8,1,20.2,8,1,23.2,8,1,19.6,8,1,22.3,8,1,19.6,8,1
1997/5/9,9.1,8,1,13.5,8,1,15.2,8,1,15.5,8,1,16.8,8,1,14.7,8,1,16.1,8,1
1997/5/10,8.6,8,1,17.3,8,1,16.6,8,1,17.4,8,1,17.7,8,1,17.4,8,1,18.2,8,1
1997/5/11,7.9,8,1,20.4,8,1,19.6,8,1,20.3,8,1,19.6,8,1,20.0,8,1,20.5,8,1
1997/5/12,9.7,8,1,12.9,8,1,20.5,8,1,19.4,8,1,21.1,8,1,22.0,8,1,21.4,8,1
1997/5/13,14.9,8,1,13.4,8,1,18.9,8,1,18.3,8,1,18.3,8,1,20.3,8,1,21.8,8,1
1997/5/14,17.5,8,1,15.0,8,1,17.4,8,1,18.3,8,1,19.2,8,1,19.5,8,1,22.7,8,1
1997/5/15,13.3,8,1,16.4,8,1,20.1,8,1,20.3,8,1,22.4,8,1,22.3,8,1,23.8,8,1
1998/3/10,-2.1,8,1,2.5,8,1,8.7,8,1,7.2,8,1,9.7,8,1,8.3,8,1,7.8,8,1
1998/3/11,-0.7,8,1,2.8,8,1,9.5,8,1,8.2,8,1,11.4,8,1,11.0,8,1,10.2,8,1
1998/3/12,2.0,8,1,5.7,8,1,9.8,8,1,9.3,8,1,12.4,8,1,11.3,8,1,10.5,8,1
1998/3/13,3.5,8,1,8.0,8,1,9.9,8,1,11.3,8,1,10.1,8,1,10.6,8,1,10.9,8,1
1998/3/14,1.4,8,1,6.6,8,1,9.8,8,1,12.1,8,1,10.7,8,1,12.2,8,1,13.5,8,1
1998/3/15,-1.7,8,1,1.7,8,1,6.1,8,1,8.2,8,1,6.2,8,1,7.3,8,1,7.1,8,1
1998/3/16,-3.4,8,1,1.7,8,1,6.3,8,1,7.7,8,1,7.0,8,1,7.8,8,1,8.7,8,1
1998/3/17,0.2,8,1,1.5,8,1,7.6,8,1,7.7,8,1,9.3,8,1,9.1,8,1,10.1,8,1
1998/3/18,1.5,8,1,4.3,8,1,7.1,8,1,7.7,8,1,9.8,8,1,8.4,8,1,12.0,8,1
1998/3/19,3.7,8,1,6.4,8,1,10.5,8,1,11.4,8,1,11.2,8,1,12.3,8,1,14.7,8,1
1998/3/20,2.8,8,1,10.5,8,1,12.6,8,1,16.3,8,1,11.5,8,1,13.6,8,1,8.1,8,1
1998/3/21,0.2,8,1,6.4,8,1,9.4,8,1,9.7,8,1,9.0,8,1,9.0,8,1,7.6,8,1
1998/3/22,-0.9,8,1,3.9,8,1,8.9,8,1,6.2,8,1,8.4,8,1,8.3,8,1,7.6,8,1
1998/3/23,-0.1,8,1,4.9,8,1,8.0,8,1,8.6,8,1,7.7,8,1,8.4,8,1,8.4,8,1
1998/3/24,5.2,8,1,6.4,8,1,9.1,8,1,10.1,8,1,10.5,8,1,10.1,8,1,10.3,8,1
1998/3/25,4.3,8,1,7.6,8,1,10.6,8,1,11.2,8,1,11.5,8,1,11.3,8,1,11.1,8,1
1998/3/26,6.2,8,1,9.7,8,1,12.4,8,1,12.8,8,1,11.0,8,1,13.0,8,1,11.7,8,1
1998/3/27,6.5,8,1,8.6,8,1,11.2,8,1,13.2,8,1,11.6,8,1,13.1,8,1,14.2,8,1
1998/3/28,6.6,8,1,12.3,8,1,15.3,8,1,15.7,8,1,14.3,8,1,15.7,8,1,14.0,8,1
1998/3/29,8.5,8,1,14.2,8,1,16.2,8,1,16.7,8,1,14.6,8,1,16.2,8,1,14.2,8,1
1998/3/30,5.3,8,1,15.4,8,1,17.1,8,1,18.7,8,1,15.2,8,1,17.2,8,1,15.5,8,1
1998/3/31,0.7,8,1,8.0,8,1,14.3,8,1,13.6,8,1,15.7,8,1,15.0,8,1,15.5,8,1
1998/4/1,0.6,8,1,4.5,8,1,7.7,8,1,6.9,8,1,8.7,8,1,8.5,8,1,13.0,8,1
1998/4/2,1.1,8,1,1.3,8,1,9.0,8,1,4.8,8,1,9.3,8,1,8.5,8,1,9.9,8,1
1998/4/3,5.1,8,1,5.5,8,1,9.1,8,1,9.1,8,1,9.1,8,1,9.0,8,1,10.5,8,1
1998/4/4,8.3,8,1,6.8,8,1,11.4,8,1,12.1,8,1,12.3,8,1,12.3,8,1,13.9,8,1
1998/4/5,5.5,8,1,9.6,8,1,15.2,8,1,15.2,8,1,15.0,8,1,16.1,8,1,17.7,8,1
1998/4/6,8.1,8,1,9.9,8,1,14.1,8,1,13.3,8,1,15.7,8,1,15.0,8,1,16.1,8,1
1998/4/7,11.4,8,1,11.3,8,1,16.0,8,1,13.1,8,1,18.1,8,1,16.0,8,1,15.2,8,1
1998/4/8,7.4,8,1,12.0,8,1,14.8,8,1,15.3,8,1,14.8,8,1,14.8,8,1,15.4,8,1
1998/4/9,6.8,8,1,5.8,8,1,13.8,8,1,10.3,8,1,15.2,8,1,15.2,8,1,14.8,8,1
1998/4/10,10.5,8,1,12.8,8,1,17.1,8,1,17.4,8,1,16.7,8,1,17.1,8,1,16.4,8,1
1998/4/11,7.7,8,1,15.1,8,1,18.6,8,1,19.5,8,1,18.6,8,1,19.6,8,1,17.7,8,1
1998/4/12,6.5,8,1,10.0,8,1,19.3,8,1,17.3,8,1,18.0,8,1,20.8,8,1,23.1,8,1
1998/4/13,8.4,8,1,16.7,8,1,21.0,8,1,21.2,8,1,20.2,8,1,22.2,8,1,20.4,8,1
1998/4/14,9.0,8,1,15.4,8,1,20.0,8,1,21.7,8,1,19.5,8,1,20.8,8,1,16.6,8,1
1998/4/15,8.3,8,1,9.8,8,1,19.4,8,1,17.5,8,1,18.1,8,1,17.7,8,1,16.9,8,1
1998/4/16,6.3,8,1,9.1,8,1,17.2,8,1,14.5,8,1,16.5,8,1,17.0,8,1,16.7,8,1
1998/4/17,7.8,8,1,7.9,8,1,16.4,8,1,12.8,8,1,17.9,8,1,18.4,8,1,17.9,8,1
1998/4/18,7.9,8,1,9.3,8,1,15.8,8,1,14.9,8,1,17.2,8,1,16.9,8,1,16.1,8,1
1998/4/19,9.9,8,1,14.0,8,1,18.2,8,1,18.4,8,1,17.0,8,1,18.3,8,1,17.3,8,1
1998/4/20,14.4,8,1,16.1,8,1,20.2,8,1,21.6,8,1,20.0,8,1,20.4,8,1,19.7,8,1
1998/4/21,19.4,8,1,19.3,8,1,19.7,8,1,21.8,8,1,19.6,8,1,20.8,8,1,20.9,8,1
1998/4/22,15.7,8,1,18.9,8,1,21.0,8,1,22.6,8,1,18.2,8,1,21.0,8,1,20.8,8,1
1998/4/23,18.5,8,1,17.2,8,1,18.8,8,1,22.4,8,1,18.9,8,1,20.4,8,1,22.2,8,1
1998/4/24,15.1,8,1,16.6,8,1,20.6,8,1,21.3,8,1,20.5,8,1,21.8,8,1,22.6,8,1
1998/4/25,6.5,8,1,16.8,8,1,20.5,8,1,21.8,8,1,20.1,8,1,20.7,8,1,16.8,8,1
1998/4/26,6.4,8,1,8.4,8,1,18.2,8,1,13.4,8,1,18.2,8,1,16.9,8,1,17.1,8,1
1998/4/27,6.7,8,1,8.0,8,1,19.1,8,1,12.8,8,1,19.9,8,1,19.1,8,1,18.3,8,1
1998/4/28,9.8,8,1,11.0,8,1,20.1,8,1,16.7,8,1,22.0,8,1,21.2,8,1,21.1,8,1
1998/4/29,13.4,8,1,15.0,8,1,22.9,8,1,20.6,8,1,23.8,8,1,23.4,8,1,21.9,8,1
