ダウンロードした時刻：2023/08/29 04:53:38

,札幌,札幌,札幌,仙台,仙台,仙台,名古屋,名古屋,名古屋,東京,東京,東京,広島,広島,広島,大阪,大阪,大阪,福岡,福岡,福岡
1956/3/23,4.7,8,1,6.2,8,1,11.2,8,1,12.3,8,1,12.3,8,1,12.9,8,1,16.8,8,1
1956/3/24,4.0,8,1,6.9,8,1,14.0,8,1,14.1,8,1,13.7,8,1,16.6,8,1,17.2,8,1
1956/3/25,1.7,8,1,7.0,8,1,16.4,8,1,16.6,8,1,15.1,8,1,16.7,8,1,12.1,8,1
1956/3/26,0.1,8,1,4.3,8,1,10.6,8,1,7.5,8,1,11.4,8,1,10.1,8,1,11.0,8,1
1956/3/27,-0.4,8,1,4.0,8,1,7.9,8,1,8.1,8,1,8.4,8,1,7.7,8,1,9.3,8,1
1956/3/28,3.8,8,1,3.0,8,1,9.9,8,1,8.8,8,1,9.2,8,1,10.1,8,1,12.1,8,1
1956/3/29,4.0,8,1,5.0,8,1,14.0,8,1,12.1,8,1,12.7,8,1,14.2,8,1,14.5,8,1
1956/3/30,4.5,8,1,6.7,8,1,10.8,8,1,10.4,8,1,12.0,8,1,11.4,8,1,11.7,8,1
1956/3/31,0.9,8,1,6.1,8,1,8.8,8,1,10.6,8,1,10.4,8,1,8.9,8,1,11.0,8,1
1956/4/1,0.9,8,1,3.3,8,1,5.7,8,1,3.5,8,1,6.1,8,1,5.9,8,1,9.3,8,1
1956/4/2,2.3,8,1,4.0,8,1,8.1,8,1,5.2,8,1,7.7,8,1,8.7,8,1,8.4,8,1
1956/4/3,2.2,8,1,4.4,8,1,10.7,8,1,6.8,8,1,8.5,8,1,9.8,8,1,8.1,8,1
1956/4/4,1.1,8,1,4.9,8,1,9.6,8,1,8.0,8,1,8.3,8,1,9.8,8,1,9.0,8,1
1956/4/5,2.8,8,1,4.8,8,1,8.1,8,1,8.9,8,1,8.0,8,1,8.1,8,1,7.9,8,1
1956/4/6,2.9,8,1,7.0,8,1,10.3,8,1,10.2,8,1,10.4,8,1,11.1,8,1,9.3,8,1
1956/4/7,1.2,8,1,7.7,8,1,10.1,8,1,10.9,8,1,9.6,8,1,10.6,8,1,12.0,8,1
1956/4/8,5.7,8,1,2.2,8,1,8.9,8,1,4.9,8,1,9.7,8,1,10.4,8,1,13.3,8,1
1956/4/9,4.1,8,1,6.2,8,1,11.7,8,1,9.1,8,1,10.9,8,1,11.2,8,1,11.0,8,1
1956/4/10,6.1,8,1,6.9,8,1,12.2,8,1,11.6,8,1,9.2,8,1,12.6,8,1,12.0,8,1
1956/4/11,9.0,8,1,9.4,8,1,12.1,8,1,13.0,8,1,11.2,8,1,13.0,8,1,12.3,8,1
1956/4/12,6.9,8,1,9.3,8,1,13.5,8,1,14.0,8,1,11.5,8,1,13.0,8,1,13.2,8,1
1956/4/13,8.7,8,1,12.0,8,1,15.4,8,1,14.9,8,1,14.1,8,1,14.8,8,1,16.5,8,1
1956/4/14,9.8,8,1,13.0,8,1,15.3,8,1,16.2,8,1,15.0,8,1,16.3,8,1,17.6,8,1
1956/4/15,9.7,8,1,15.6,8,1,18.1,8,1,18.6,8,1,18.2,8,1,17.9,8,1,20.9,8,1
1956/4/16,5.6,8,1,14.3,8,1,18.9,8,1,18.4,8,1,18.3,8,1,19.6,8,1,21.9,8,1
1956/4/17,7.4,8,1,12.4,8,1,15.7,8,1,19.7,8,1,16.6,8,1,15.9,8,1,14.4,8,1
1956/4/18,5.7,8,1,10.9,8,1,13.2,8,1,14.3,8,1,14.0,8,1,14.0,8,1,14.8,8,1
1956/4/19,6.1,8,1,13.9,8,1,16.4,8,1,17.4,8,1,15.0,8,1,17.8,8,1,15.7,8,1
1956/4/20,3.8,8,1,10.8,8,1,14.8,8,1,18.5,8,1,14.2,8,1,16.0,8,1,14.1,8,1
1956/4/21,6.2,8,1,10.7,8,1,13.8,8,1,14.7,8,1,13.5,8,1,14.7,8,1,14.9,8,1
1956/4/22,9.3,8,1,10.0,8,1,14.2,8,1,15.0,8,1,15.5,8,1,17.3,8,1,18.3,8,1
1956/4/23,11.3,8,1,13.5,8,1,16.1,8,1,17.0,8,1,15.6,8,1,18.7,8,1,18.3,8,1
1956/4/24,10.6,8,1,15.0,8,1,16.2,8,1,19.5,8,1,15.2,8,1,17.3,8,1,14.7,8,1
1956/4/25,9.7,8,1,11.9,8,1,13.2,8,1,19.4,8,1,14.0,8,1,16.5,8,1,17.7,8,1
1956/4/26,10.2,8,1,12.3,8,1,17.2,8,1,15.1,8,1,15.5,8,1,16.7,8,1,15.9,8,1
1956/4/27,7.5,8,1,11.9,8,1,14.7,8,1,14.7,8,1,13.2,8,1,15.0,8,1,13.9,8,1
1956/4/28,5.4,8,1,8.4,8,1,11.8,8,1,11.0,8,1,11.6,8,1,12.4,8,1,12.8,8,1
1956/4/29,6.5,8,1,7.5,8,1,9.7,8,1,10.8,8,1,10.3,8,1,10.6,8,1,12.4,8,1
1956/4/30,10.5,8,1,8.4,8,1,11.9,8,1,12.9,8,1,12.9,8,1,13.4,8,1,13.6,8,1
1956/5/1,14.1,8,1,13.2,8,1,14.5,8,1,16.1,8,1,15.0,8,1,17.0,8,1,18.0,8,1
1956/5/2,12.2,8,1,14.5,8,1,16.3,8,1,18.2,8,1,17.1,8,1,17.8,8,1,16.4,8,1
1956/5/3,12.7,8,1,14.2,8,1,16.1,8,1,17.0,8,1,14.1,8,1,16.8,8,1,14.8,8,1
1956/5/4,11.1,8,1,13.5,8,1,19.3,8,1,17.6,8,1,17.7,8,1,20.1,8,1,16.8,8,1
1956/5/5,13.5,8,1,13.4,8,1,18.9,8,1,18.6,8,1,17.6,8,1,20.4,8,1,20.9,8,1
1956/5/6,11.3,8,1,14.5,8,1,16.7,8,1,19.7,8,1,16.1,8,1,17.1,8,1,14.4,8,1
1956/5/7,14.7,8,1,11.6,8,1,11.8,8,1,14.3,8,1,12.2,8,1,12.4,8,1,11.6,8,1
1956/5/8,14.6,8,1,14.6,8,1,14.9,8,1,16.0,8,1,14.2,8,1,15.5,8,1,15.0,8,1
1956/5/9,15.5,8,1,14.5,8,1,16.1,8,1,17.9,8,1,17.2,8,1,17.7,8,1,18.7,8,1
1956/5/10,15.5,8,1,15.3,8,1,16.2,8,1,17.8,8,1,17.2,8,1,20.6,8,1,19.2,8,1
1956/5/11,12.8,8,1,18.1,8,1,18.9,8,1,22.9,8,1,16.5,8,1,18.2,8,1,15.7,8,1
1956/5/12,13.4,8,1,15.6,8,1,16.3,8,1,17.9,8,1,13.6,8,1,16.8,8,1,14.3,8,1
1956/5/13,12.8,8,1,13.5,8,1,14.2,8,1,17.2,8,1,12.2,8,1,13.9,8,1,12.7,8,1
1956/5/14,11.4,8,1,11.3,8,1,13.6,8,1,14.0,8,1,14.4,8,1,13.6,8,1,15.3,8,1
1956/5/15,12.9,8,1,11.6,8,1,11.5,8,1,11.9,8,1,12.1,8,1,11.6,8,1,12.2,8,1
1957/3/10,-2.9,8,1,0.4,8,1,4.0,8,1,6.0,8,1,9.3,8,1,6.0,8,1,11.4,8,1
1957/3/11,-1.6,8,1,2.3,8,1,3.4,8,1,5.0,8,1,7.4,8,1,4.3,8,1,6.2,8,1
1957/3/12,-0.7,8,1,0.5,8,1,1.3,8,1,3.6,8,1,2.5,8,1,2.2,8,1,4.2,8,1
1957/3/13,-1.7,8,1,1.4,8,1,1.1,8,1,3.2,8,1,2.6,8,1,1.9,8,1,3.6,8,1
1957/3/14,-5.5,8,1,2.2,8,1,1.1,8,1,3.3,8,1,1.9,8,1,2.0,8,1,3.0,8,1
1957/3/15,-3.6,8,1,2.4,8,1,2.8,8,1,5.4,8,1,2.8,8,1,3.8,8,1,3.7,8,1
1957/3/16,-0.2,8,1,4.3,8,1,5.0,8,1,7.2,8,1,4.5,8,1,6.3,8,1,5.6,8,1
1957/3/17,0.5,8,1,5.2,8,1,7.6,8,1,9.8,8,1,8.5,8,1,8.5,8,1,8.6,8,1
1957/3/18,-0.6,8,1,5.2,8,1,8.2,8,1,9.2,8,1,8.9,8,1,8.8,8,1,9.3,8,1
1957/3/19,1.1,8,1,6.2,8,1,9.8,8,1,11.2,8,1,9.9,8,1,9.6,8,1,10.2,8,1
1957/3/20,0.7,8,1,5.2,8,1,9.3,8,1,10.1,8,1,9.2,8,1,10.2,8,1,9.3,8,1
1957/3/21,-2.6,8,1,3.8,8,1,5.2,8,1,9.1,8,1,5.9,8,1,6.5,8,1,7.9,8,1
1957/3/22,-5.0,8,1,0.2,8,1,2.8,8,1,5.3,8,1,4.4,8,1,4.5,8,1,6.0,8,1
1957/3/23,-5.0,8,1,2.0,8,1,5.7,8,1,6.9,8,1,8.8,8,1,7.1,8,1,9.1,8,1
1957/3/24,-3.9,8,1,4.9,8,1,6.7,8,1,9.5,8,1,7.8,8,1,7.4,8,1,8.7,8,1
1957/3/25,-2.5,8,1,3.3,8,1,5.4,8,1,7.6,8,1,6.2,8,1,6.7,8,1,8.4,8,1
1957/3/26,-2.0,8,1,2.1,8,1,3.0,8,1,5.6,8,1,3.5,8,1,3.5,8,1,5.6,8,1
1957/3/27,0.6,8,1,3.2,8,1,3.9,8,1,6.3,8,1,4.9,8,1,4.1,8,1,6.4,8,1
1957/3/28,0.1,8,1,3.2,8,1,5.8,8,1,7.5,8,1,6.1,8,1,6.3,8,1,8.2,8,1
1957/3/29,0.7,8,1,3.7,8,1,8.6,8,1,9.0,8,1,7.5,8,1,7.6,8,1,9.9,8,1
1957/3/30,3.5,8,1,7.9,8,1,10.8,8,1,11.7,8,1,12.6,8,1,12.1,8,1,14.5,8,1
1957/3/31,2.5,8,1,5.9,8,1,8.8,8,1,13.4,8,1,9.1,8,1,9.1,8,1,9.1,8,1
1957/4/1,-0.9,8,1,2.9,8,1,5.4,8,1,7.9,8,1,7.8,8,1,5.6,8,1,8.6,8,1
1957/4/2,-0.8,8,1,2.8,8,1,6.1,8,1,7.6,8,1,7.6,8,1,6.7,8,1,8.0,8,1
1957/4/3,2.2,8,1,4.0,8,1,5.6,8,1,7.9,8,1,7.4,8,1,6.3,8,1,6.8,8,1
1957/4/4,3.3,8,1,8.3,8,1,9.1,8,1,10.5,8,1,9.3,8,1,8.3,8,1,10.6,8,1
1957/4/5,5.7,8,1,9.5,8,1,10.5,8,1,11.9,8,1,11.5,8,1,10.4,8,1,13.9,8,1
1957/4/6,5.3,8,1,9.8,8,1,13.1,8,1,13.9,8,1,12.9,8,1,12.5,8,1,13.3,8,1
1957/4/7,7.5,8,1,10.1,8,1,14.4,8,1,14.5,8,1,15.2,8,1,16.3,8,1,12.4,8,1
1957/4/8,8.8,8,1,13.0,8,1,15.6,8,1,15.0,8,1,15.5,8,1,15.1,8,1,15.9,8,1
1957/4/9,4.0,8,1,15.5,8,1,17.4,8,1,17.6,8,1,16.9,8,1,16.4,8,1,16.9,8,1
1957/4/10,3.4,8,1,5.8,8,1,16.4,8,1,9.9,8,1,17.7,8,1,18.1,8,1,17.1,8,1
1957/4/11,3.4,8,1,5.9,8,1,14.1,8,1,13.9,8,1,15.4,8,1,17.6,8,1,13.6,8,1
1957/4/12,4.8,8,1,8.0,8,1,13.9,8,1,13.1,8,1,12.1,8,1,13.6,8,1,10.9,8,1
1957/4/13,4.6,8,1,9.8,8,1,13.4,8,1,12.8,8,1,11.1,8,1,13.2,8,1,10.9,8,1
1957/4/14,4.4,8,1,9.0,8,1,12.5,8,1,15.2,8,1,11.4,8,1,12.8,8,1,11.8,8,1
1957/4/15,4.5,8,1,9.5,8,1,12.7,8,1,14.8,8,1,9.9,8,1,12.6,8,1,11.2,8,1
1957/4/16,6.2,8,1,11.1,8,1,14.6,8,1,15.0,8,1,11.0,8,1,14.4,8,1,11.2,8,1
1957/4/17,5.7,8,1,9.8,8,1,14.7,8,1,13.8,8,1,13.2,8,1,14.5,8,1,13.1,8,1
1957/4/18,8.9,8,1,8.5,8,1,15.0,8,1,14.2,8,1,14.1,8,1,15.6,8,1,15.6,8,1
1957/4/19,11.9,8,1,11.5,8,1,15.1,8,1,15.9,8,1,14.9,8,1,17.3,8,1,19.1,8,1
1957/4/20,12.3,8,1,17.5,8,1,16.1,8,1,19.3,8,1,17.1,8,1,17.8,8,1,16.3,8,1
1957/4/21,7.7,8,1,14.1,8,1,17.7,8,1,18.5,8,1,15.7,8,1,18.5,8,1,17.6,8,1
1957/4/22,10.0,8,1,12.5,8,1,15.9,8,1,16.9,8,1,16.8,8,1,18.5,8,1,19.9,8,1
1957/4/23,10.6,8,1,12.3,8,1,16.9,8,1,16.0,8,1,18.8,8,1,19.1,8,1,16.2,8,1
1957/4/24,9.4,8,1,11.6,8,1,17.6,8,1,14.5,8,1,19.1,8,1,20.3,8,1,17.4,8,1
1957/4/25,8.5,8,1,11.2,8,1,15.7,8,1,15.1,8,1,18.7,8,1,19.0,8,1,19.7,8,1
1957/4/26,8.7,8,1,13.7,8,1,15.4,8,1,19.5,8,1,17.9,8,1,16.5,8,1,16.1,8,1
1957/4/27,9.4,8,1,12.1,8,1,16.2,8,1,15.3,8,1,16.2,8,1,15.9,8,1,16.0,8,1
1957/4/28,9.7,8,1,12.4,8,1,14.5,8,1,15.5,8,1,14.9,8,1,14.6,8,1,14.4,8,1
1957/4/29,6.9,8,1,13.6,8,1,16.2,8,1,16.1,8,1,15.6,8,1,16.1,8,1,16.1,8,1
1957/4/30,8.6,8,1,12.7,8,1,17.3,8,1,16.3,8,1,17.6,8,1,18.3,8,1,19.5,8,1
1957/5/1,11.1,8,1,15.2,8,1,17.2,8,1,18.8,8,1,16.9,8,1,17.3,8,1,17.0,8,1
1957/5/2,7.0,8,1,12.3,8,1,12.3,8,1,14.1,8,1,11.9,8,1,12.2,8,1,14.8,8,1
1957/5/3,6.5,8,1,9.1,8,1,12.8,8,1,13.0,8,1,12.6,8,1,12.4,8,1,12.8,8,1
1957/5/4,8.4,8,1,8.8,8,1,13.3,8,1,13.6,8,1,12.6,8,1,14.4,8,1,16.3,8,1
1957/5/5,9.9,8,1,12.5,8,1,15.9,8,1,17.6,8,1,15.2,8,1,16.4,8,1,17.1,8,1
1957/5/6,9.2,8,1,13.2,8,1,15.5,8,1,15.6,8,1,15.9,8,1,16.1,8,1,17.5,8,1
1957/5/7,10.0,8,1,12.0,8,1,14.0,8,1,13.5,8,1,14.2,8,1,15.0,8,1,15.7,8,1
1957/5/8,11.1,8,1,12.7,8,1,16.1,8,1,13.8,8,1,16.3,8,1,16.3,8,1,17.8,8,1
1957/5/9,15.1,8,1,14.2,8,1,17.0,8,1,17.5,8,1,17.3,8,1,17.9,8,1,18.5,8,1
1957/5/10,10.5,8,1,16.2,8,1,17.7,8,1,18.0,8,1,16.9,8,1,19.3,8,1,18.8,8,1
1957/5/11,12.0,8,1,15.1,8,1,17.1,8,1,18.1,8,1,16.7,8,1,18.9,8,1,20.1,8,1
1957/5/12,12.4,8,1,14.7,8,1,16.2,8,1,18.4,8,1,16.2,8,1,17.3,8,1,16.2,8,1
1957/5/13,11.5,8,1,15.7,8,1,15.7,8,1,18.3,8,1,14.4,8,1,15.5,8,1,14.6,8,1
1957/5/14,10.7,8,1,11.8,8,1,13.1,8,1,15.4,8,1,15.0,8,1,14.5,8,1,16.5,8,1
1957/5/15,6.9,8,1,14.4,8,1,14.6,8,1,15.8,8,1,13.8,8,1,14.9,8,1,15.4,8,1
1958/3/10,0.3,8,1,7.4,8,1,7.9,8,1,9.0,8,1,8.2,8,1,8.4,8,1,10.3,8,1
1958/3/11,2.3,8,1,5.0,8,1,8.3,8,1,10.4,8,1,8.7,8,1,7.9,8,1,11.7,8,1
1958/3/12,1.0,8,1,6.2,8,1,11.0,8,1,11.7,8,1,11.1,8,1,11.6,8,1,12.5,8,1
1958/3/13,2.0,8,1,6.0,8,1,12.0,8,1,10.7,8,1,9.7,8,1,12.8,8,1,12.2,8,1
1958/3/14,2.7,8,1,9.4,8,1,12.3,8,1,13.8,8,1,12.1,8,1,12.8,8,1,11.5,8,1
1958/3/15,-1.1,8,1,4.7,8,1,8.9,8,1,8.7,8,1,9.2,8,1,8.8,8,1,9.3,8,1
1958/3/16,1.0,8,1,4.2,8,1,11.5,8,1,11.0,8,1,10.1,8,1,11.3,8,1,9.8,8,1
1958/3/17,0.2,8,1,6.3,8,1,10.5,8,1,12.0,8,1,8.7,8,1,10.6,8,1,12.8,8,1
1958/3/18,-1.1,8,1,5.6,8,1,10.0,8,1,10.1,8,1,9.8,8,1,10.6,8,1,10.4,8,1
1958/3/19,-2.3,8,1,4.8,8,1,6.9,8,1,9.5,8,1,8.5,8,1,8.1,8,1,10.4,8,1
1958/3/20,0.5,8,1,3.3,8,1,9.8,8,1,7.7,8,1,10.8,8,1,11.1,8,1,11.8,8,1
1958/3/21,3.7,8,1,10.0,8,1,13.1,8,1,11.3,8,1,11.3,8,1,13.7,8,1,11.1,8,1
1958/3/22,1.8,8,1,6.5,8,1,12.2,8,1,10.7,8,1,12.2,8,1,12.8,8,1,13.4,8,1
1958/3/23,3.2,8,1,8.7,8,1,13.8,8,1,11.5,8,1,11.4,8,1,12.6,8,1,13.1,8,1
1958/3/24,1.6,8,1,7.3,8,1,14.5,8,1,12.5,8,1,13.6,8,1,13.7,8,1,16.1,8,1
1958/3/25,2.2,8,1,8.0,8,1,13.6,8,1,15.7,8,1,11.7,8,1,13.1,8,1,16.4,8,1
1958/3/26,2.9,8,1,11.4,8,1,13.1,8,1,15.5,8,1,12.6,8,1,13.7,8,1,13.2,8,1
1958/3/27,0.1,8,1,5.0,8,1,8.9,8,1,8.1,8,1,6.9,8,1,8.8,8,1,7.1,8,1
1958/3/28,-1.2,8,1,1.7,8,1,5.0,8,1,4.2,8,1,3.3,8,1,5.2,8,1,3.8,8,1
1958/3/29,-3.6,8,1,-0.5,8,1,1.6,8,1,2.3,8,1,1.1,8,1,3.4,8,1,4.1,8,1
1958/3/30,-2.2,8,1,-0.7,8,1,0.8,8,1,3.2,8,1,3.1,8,1,1.8,8,1,6.2,8,1
1958/3/31,0.7,8,1,4.3,8,1,5.0,8,1,6.4,8,1,6.4,8,1,6.6,8,1,8.7,8,1
1958/4/1,0.1,8,1,6.2,8,1,9.8,8,1,11.1,8,1,10.9,8,1,11.3,8,1,11.2,8,1
1958/4/2,2.8,8,1,4.3,8,1,8.8,8,1,9.3,8,1,10.7,8,1,9.5,8,1,12.4,8,1
1958/4/3,3.5,8,1,8.3,8,1,11.0,8,1,11.8,8,1,11.7,8,1,12.0,8,1,12.5,8,1
1958/4/4,3.9,8,1,5.9,8,1,12.5,8,1,11.1,8,1,13.6,8,1,14.4,8,1,13.2,8,1
1958/4/5,6.4,8,1,8.4,8,1,14.4,8,1,12.8,8,1,14.6,8,1,16.5,8,1,16.6,8,1
1958/4/6,8.7,8,1,11.7,8,1,14.0,8,1,14.9,8,1,14.4,8,1,16.0,8,1,17.9,8,1
1958/4/7,5.6,8,1,13.5,8,1,15.4,8,1,18.6,8,1,16.5,8,1,15.6,8,1,14.3,8,1
1958/4/8,4.6,8,1,7.4,8,1,14.4,8,1,14.1,8,1,15.7,8,1,15.3,8,1,14.9,8,1
1958/4/9,3.6,8,1,7.6,8,1,12.7,8,1,11.2,8,1,14.1,8,1,12.8,8,1,12.9,8,1
1958/4/10,1.4,8,1,5.8,8,1,9.9,8,1,11.2,8,1,11.2,8,1,10.8,8,1,12.5,8,1
1958/4/11,3.2,8,1,6.3,8,1,9.8,8,1,10.7,8,1,8.5,8,1,9.1,8,1,9.5,8,1
1958/4/12,1.3,8,1,5.9,8,1,12.3,8,1,11.7,8,1,10.3,8,1,11.6,8,1,11.2,8,1
1958/4/13,3.1,8,1,5.8,8,1,13.0,8,1,9.2,8,1,12.0,8,1,13.6,8,1,12.2,8,1
1958/4/14,1.9,8,1,5.8,8,1,8.4,8,1,9.3,8,1,7.9,8,1,9.9,8,1,10.0,8,1
1958/4/15,4.9,8,1,7.2,8,1,8.9,8,1,11.6,8,1,8.3,8,1,9.4,8,1,10.4,8,1
1958/4/16,6.4,8,1,6.6,8,1,12.1,8,1,10.0,8,1,13.2,8,1,12.4,8,1,15.9,8,1
1958/4/17,8.1,8,1,10.7,8,1,15.0,8,1,15.1,8,1,14.9,8,1,15.4,8,1,19.5,8,1
1958/4/18,6.9,8,1,6.9,8,1,10.3,8,1,9.6,8,1,12.7,8,1,10.9,8,1,14.1,8,1
1958/4/19,4.9,8,1,7.1,8,1,9.9,8,1,11.6,8,1,10.3,8,1,10.5,8,1,12.3,8,1
1958/4/20,10.0,8,1,9.5,8,1,13.4,8,1,14.1,8,1,13.8,8,1,15.1,8,1,18.9,8,1
1958/4/21,10.1,8,1,13.6,8,1,17.5,8,1,18.8,8,1,17.6,8,1,18.8,8,1,21.2,8,1
1958/4/22,13.7,8,1,17.2,8,1,21.0,8,1,20.2,8,1,18.4,8,1,21.1,8,1,21.3,8,1
1958/4/23,8.6,8,1,15.7,8,1,19.9,8,1,21.0,8,1,18.3,8,1,20.4,8,1,19.6,8,1
1958/4/24,6.4,8,1,10.7,8,1,21.5,8,1,16.8,8,1,18.4,8,1,21.2,8,1,16.3,8,1
1958/4/25,5.7,8,1,9.4,8,1,15.9,8,1,14.9,8,1,17.7,8,1,20.4,8,1,20.1,8,1
1958/4/26,11.2,8,1,18.5,8,1,19.7,8,1,18.1,8,1,17.7,8,1,19.6,8,1,19.3,8,1
1958/4/27,8.6,8,1,14.2,8,1,14.5,8,1,18.5,8,1,12.5,8,1,14.0,8,1,13.1,8,1
1958/4/28,4.6,8,1,12.2,8,1,14.0,8,1,16.2,8,1,12.1,8,1,13.6,8,1,14.0,8,1
1958/4/29,5.4,8,1,13.4,8,1,15.3,8,1,16.5,8,1,13.4,8,1,16.1,8,1,16.5,8,1
1958/4/30,9.3,8,1,13.6,8,1,17.0,8,1,18.4,8,1,13.2,8,1,17.6,8,1,17.6,8,1
1958/5/1,8.2,8,1,15.6,8,1,16.7,8,1,19.7,8,1,17.3,8,1,17.6,8,1,16.5,8,1
1958/5/2,7.0,8,1,13.6,8,1,16.9,8,1,17.0,8,1,16.3,8,1,16.9,8,1,17.2,8,1
1958/5/3,8.8,8,1,11.2,8,1,14.8,8,1,14.4,8,1,14.6,8,1,16.2,8,1,15.4,8,1
1958/5/4,9.4,8,1,11.1,8,1,15.5,8,1,15.5,8,1,15.3,8,1,16.1,8,1,15.9,8,1
1958/5/5,7.4,8,1,10.0,8,1,13.7,8,1,14.8,8,1,13.8,8,1,14.2,8,1,13.8,8,1
1958/5/6,7.4,8,1,10.4,8,1,14.7,8,1,15.3,8,1,13.7,8,1,15.5,8,1,16.4,8,1
1958/5/7,9.0,8,1,16.4,8,1,16.2,8,1,17.0,8,1,15.3,8,1,18.3,8,1,17.9,8,1
1958/5/8,7.6,8,1,14.0,8,1,16.3,8,1,17.2,8,1,16.9,8,1,17.9,8,1,18.0,8,1
1958/5/9,7.5,8,1,10.6,8,1,18.5,8,1,15.7,8,1,19.3,8,1,20.9,8,1,19.7,8,1
1958/5/10,9.5,8,1,14.9,8,1,19.7,8,1,18.0,8,1,20.1,8,1,20.7,8,1,22.7,8,1
1958/5/11,8.9,8,1,13.5,8,1,17.8,8,1,19.4,8,1,18.2,8,1,20.0,8,1,16.5,8,1
1958/5/12,6.3,8,1,8.6,8,1,13.3,8,1,10.7,8,1,14.6,8,1,13.7,8,1,14.0,8,1
1958/5/13,11.9,8,1,11.5,8,1,13.7,8,1,14.1,8,1,13.9,8,1,14.8,8,1,14.1,8,1
1958/5/14,15.6,8,1,13.3,8,1,15.7,8,1,16.3,8,1,14.1,8,1,16.7,8,1,16.7,8,1
1958/5/15,13.9,8,1,13.4,8,1,13.6,8,1,16.6,8,1,14.5,8,1,16.3,8,1,16.6,8,1
1959/3/10,1.2,8,1,4.4,8,1,8.3,8,1,5.4,8,1,8.3,8,1,8.2,8,1,12.1,8,1
1959/3/11,3.4,8,1,8.8,8,1,9.0,8,1,10.2,8,1,7.6,8,1,9.6,8,1,8.6,8,1
1959/3/12,1.4,8,1,5.8,8,1,6.5,8,1,8.7,8,1,6.9,8,1,7.6,8,1,6.6,8,1
1959/3/13,-1.1,8,1,1.4,8,1,2.7,8,1,5.2,8,1,4.2,8,1,3.7,8,1,6.1,8,1
1959/3/14,0.9,8,1,2.5,8,1,3.6,8,1,5.8,8,1,5.6,8,1,5.0,8,1,6.3,8,1
1959/3/15,0.8,8,1,4.1,8,1,5.1,8,1,7.6,8,1,5.9,8,1,6.0,8,1,6.7,8,1
1959/3/16,0.1,8,1,4.1,8,1,8.0,8,1,7.7,8,1,5.6,8,1,8.1,8,1,6.9,8,1
1959/3/17,0.1,8,1,3.6,8,1,6.7,8,1,5.8,8,1,8.4,8,1,6.6,8,1,8.6,8,1
1959/3/18,0.2,8,1,2.9,8,1,8.6,8,1,5.8,8,1,8.4,8,1,8.3,8,1,8.8,8,1
1959/3/19,2.2,8,1,6.6,8,1,8.4,8,1,8.2,8,1,7.7,8,1,8.4,8,1,8.6,8,1
1959/3/20,1.8,8,1,7.0,8,1,9.3,8,1,10.4,8,1,8.5,8,1,9.6,8,1,11.6,8,1
1959/3/21,1.7,8,1,5.8,8,1,10.0,8,1,8.9,8,1,8.3,8,1,10.2,8,1,12.8,8,1
1959/3/22,1.1,8,1,5.4,8,1,9.3,8,1,7.3,8,1,12.1,8,1,11.9,8,1,14.2,8,1
1959/3/23,1.7,8,1,6.6,8,1,9.0,8,1,10.8,8,1,11.4,8,1,10.7,8,1,11.6,8,1
1959/3/24,3.2,8,1,6.1,8,1,7.1,8,1,7.9,8,1,6.8,8,1,7.0,8,1,7.0,8,1
1959/3/25,3.4,8,1,6.5,8,1,9.0,8,1,8.8,8,1,8.1,8,1,8.6,8,1,8.2,8,1
1959/3/26,2.3,8,1,5.2,8,1,9.8,8,1,7.9,8,1,9.8,8,1,10.7,8,1,10.3,8,1
1959/3/27,2.6,8,1,5.6,8,1,10.4,8,1,9.2,8,1,10.2,8,1,10.6,8,1,10.5,8,1
1959/3/28,5.1,8,1,6.9,8,1,11.7,8,1,9.9,8,1,12.2,8,1,12.2,8,1,14.9,8,1
1959/3/29,4.3,8,1,10.2,8,1,14.7,8,1,15.1,8,1,15.1,8,1,16.6,8,1,18.9,8,1
1959/3/30,4.9,8,1,13.6,8,1,15.0,8,1,18.7,8,1,14.6,8,1,17.1,8,1,15.4,8,1
1959/3/31,3.1,8,1,8.9,8,1,11.1,8,1,12.1,8,1,11.5,8,1,12.2,8,1,11.5,8,1
1959/4/1,3.5,8,1,7.4,8,1,10.1,8,1,11.3,8,1,10.8,8,1,11.2,8,1,10.9,8,1
1959/4/2,6.6,8,1,6.9,8,1,11.0,8,1,11.5,8,1,10.8,8,1,11.5,8,1,11.7,8,1
1959/4/3,7.8,8,1,9.0,8,1,13.1,8,1,14.2,8,1,12.6,8,1,15.0,8,1,15.1,8,1
1959/4/4,8.6,8,1,11.8,8,1,15.5,8,1,15.8,8,1,14.3,8,1,18.2,8,1,16.7,8,1
1959/4/5,6.6,8,1,12.6,8,1,14.6,8,1,16.0,8,1,12.9,8,1,14.3,8,1,12.9,8,1
1959/4/6,4.8,8,1,9.1,8,1,9.6,8,1,12.5,8,1,11.5,8,1,11.6,8,1,11.8,8,1
1959/4/7,7.2,8,1,11.2,8,1,11.1,8,1,13.2,8,1,10.1,8,1,12.4,8,1,11.6,8,1
1959/4/8,8.8,8,1,11.0,8,1,13.6,8,1,15.3,8,1,13.7,8,1,14.4,8,1,15.3,8,1
1959/4/9,10.2,8,1,10.7,8,1,14.3,8,1,16.7,8,1,12.7,8,1,13.9,8,1,15.0,8,1
1959/4/10,8.9,8,1,11.2,8,1,12.4,8,1,18.7,8,1,14.8,8,1,14.0,8,1,13.8,8,1
